track_id,parsed_genre_ids,parsed_genre_titles,acousticness,danceability,energy,instrumentalness,liveness
24423,[21],['Hip-Hop'],0.0512335069,0.2308572772,0.6245702069,0.936658328,0.1348475107
24424,[21],['Hip-Hop'],0.0016894776,0.5929246887,0.8541304628,0.9728700043,0.1111184405
24425,[21],['Hip-Hop'],0.0657595364,0.7865321849,0.3089711341,0.8102983723,0.1114865065
24426,[21],['Hip-Hop'],0.5948793705,0.5048607444,0.7588727985,0.9728700043,0.1099998148
24427,[21],['Hip-Hop'],0.0014981507,0.4850441736,0.5107370547,0.9298281893,0.1144415421
24428,[21],['Hip-Hop'],0.0001069496,0.6584891513,0.6384819572,0.8692775397,0.0861955526
24429,[21],['Hip-Hop'],0.0360553886,0.6234534961,0.8999456678,0.7871922529,0.1165364829
24430,[21],['Hip-Hop'],0.4052319619,0.5798944435,0.6587016916,0.9236455466,0.1297501406
24431,[21],['Hip-Hop'],0.8202251061,0.6263635265,0.3666858468,0.9688379246,0.1105535923
24432,[21],['Hip-Hop'],4.48883e-05,0.585685452,0.3346681053,0.9451727421,0.1220357993
25215,[2],['International'],0.5660070278,0.4255113387,0.3482901158,0.9778727623,0.8759752586
25216,[2],['International'],0.2957260803,0.4098346662,0.3420906999,0.9814803828,0.530433548
25378,"[240, 297]","['Chiptune', 'Chip Music']",0.4938256535,0.1889595988,0.2762807851,0.9105025451,0.0790178188
26007,[21],['Hip-Hop'],0.3345762454,0.7647723573,0.2615502592,0.7933732383,0.1081384216
26008,[21],['Hip-Hop'],0.0121129992,0.8008371993,0.2259895731,0.8740400706,0.1142180182
26010,[21],['Hip-Hop'],0.4143094135,0.8724900664,0.8139045613,0.8888169638,0.0857468285
26011,[21],['Hip-Hop'],0.0630040903,0.8225481024,0.4237207992,0.8547633839,0.6947090834
26012,[21],['Hip-Hop'],0.4102085139,0.7837087272,0.4396438505,0.8960214234,0.1027995864
26013,[21],['Hip-Hop'],0.0145645669,0.7145392835,0.5071296861,0.1138011438,0.3177253289
26014,[21],['Hip-Hop'],0.0025066897,0.8025406481,0.6009673169,0.945614522,0.0978209104
26016,[21],['Hip-Hop'],0.3429808065,0.522741882,0.6917363591,0.0002642277,0.112135375
26017,[21],['Hip-Hop'],0.0426622441,0.842508908,0.7411636156,0.9044238582,0.1084300124
26020,[21],['Hip-Hop'],0.4256297027,0.7051538919,0.2299035366,0.9234683971,0.1113021661
26021,[21],['Hip-Hop'],0.1122582509,0.9359866649,0.4631745977,0.8690746435,0.0775597079
26022,[21],['Hip-Hop'],0.0094625384,0.7656709262,0.5803010623,0.8909750669,0.0833531004
26025,[21],['Hip-Hop'],0.77067858,0.6904637633,0.6549988482,0.9414060105,0.1516581001
26026,[21],['Hip-Hop'],0.0039677818,0.5491783263,0.5429010555,0.7458278179,0.080321719
26034,[21],['Hip-Hop'],0.0927695316,0.7171483409,0.3623438821,8.3689e-06,0.2355859468
26035,[21],['Hip-Hop'],0.6452492603,0.8291304313,0.2458602888,0.0346763346,0.0825683532
26036,[21],['Hip-Hop'],0.5583963908,0.5548788692,0.2323467008,0.0060549314,0.087811395
26169,[10],['Pop'],0.0051678566,0.7140357123,0.5900089188,0.1829786823,0.6344830811
26464,[33],['Psych-Folk'],0.0138262641,0.4035475645,0.4555031917,0.2074384876,0.0808038126
26465,[33],['Psych-Folk'],0.0166551967,0.4239298502,0.5652166252,0.9181649671,0.3129011245
26466,[33],['Psych-Folk'],0.6846164481,0.2343636063,0.0391498264,0.8251399555,0.4634980912
26638,"[58, 404]","['Psych-Rock', 'Surf']",0.683410037,0.3751223551,0.5208716596,0.9728700043,0.1110273783
26639,"[58, 404]","['Psych-Rock', 'Surf']",0.7250929867,0.4754477287,0.4487940465,0.9717531327,0.1107244022
26640,"[58, 404]","['Psych-Rock', 'Surf']",0.9076941963,0.6969317971,0.3346706367,0.9673414837,0.1007477498
26641,"[58, 404]","['Psych-Rock', 'Surf']",0.8930275349,0.6099953262,0.366872458,0.9695153305,0.0989335352
26642,"[58, 404]","['Psych-Rock', 'Surf']",0.642382699,0.5805471821,0.4759004553,0.9376826368,0.1689509388
26643,"[58, 404]","['Psych-Rock', 'Surf']",0.9059696455,0.4305762329,0.4620019952,0.9722842919,0.0852451478
27258,"[17, 33, 180]","['Folk', 'Psych-Folk', 'British Folk']",0.9376709322,0.4277494196,0.338270743,0.9601613711,0.1140745889
27547,[10],['Pop'],0.9949951629,0.5427318816,0.0782379371,0.4369054365,0.0974298094
27548,[10],['Pop'],0.9949769543,0.4205746783,0.0317611185,0.0168096244,0.0908009166
27549,[10],['Pop'],0.983559886,0.5039791784,0.1571281166,0.0536330678,0.1123770973
27550,[10],['Pop'],0.9923519361,0.3773677822,0.0950187571,0.0409732758,0.1063860685
27551,[10],['Pop'],0.9946759794,0.4414033477,0.1635624338,0.8386933951,0.1080833559
27552,[10],['Pop'],0.9905817196,0.3271170772,0.0066119447,0.0003494011,0.1132873145
27609,"[2, 130, 232, 504, 619]","['International', 'Europe', 'Flamenco', 'Latin', 'Spanish']",0.5166961491,0.8340102855,0.5703372578,0.0180372215,0.1223664121
27610,"[2, 130, 232, 504, 619]","['International', 'Europe', 'Flamenco', 'Latin', 'Spanish']",0.9777622178,0.4329136951,0.6961791394,0.0312090067,0.4859875725
27611,"[2, 130, 232, 504, 619]","['International', 'Europe', 'Flamenco', 'Latin', 'Spanish']",0.5631192298,0.7719091738,0.8330243797,1.54509e-05,0.0924249979
27612,"[2, 130, 232, 504, 619]","['International', 'Europe', 'Flamenco', 'Latin', 'Spanish']",0.7127394462,0.9171434582,0.5091314534,6.94146e-05,0.1011972083
27613,"[2, 130, 232, 504, 619]","['International', 'Europe', 'Flamenco', 'Latin', 'Spanish']",0.608753762,0.7536344769,0.7089892774,0.2871691592,0.1358772045
27799,[21],['Hip-Hop'],0.258199217,0.8531433928,0.5178785232,3.7422e-06,0.1656597142
27805,[10],['Pop'],0.9195700168,0.4267194725,0.343900817,0.9234945246,0.1875240071
27855,"[17, 33]","['Folk', 'Psych-Folk']",0.5212601064,0.8670755643,0.2930695646,0.8182474021,0.1228131073
27856,"[17, 33]","['Folk', 'Psych-Folk']",0.9900622539,,0.9540192054,0.774584886,0.7537029358
28179,"[15, 296, 468]","['Electronic', 'Dance', 'Dubstep']",0.1624371688,0.7158809655,0.8379018454,0.7551247126,0.2971910683
28266,"[12, 36, 66]","['Rock', 'Krautrock', 'Indie-Rock']",0.8635490521,0.7548154149,0.6492897815,0.893723662,0.111187195
28546,[15],['Electronic'],0.2757673109,0.6914828934,0.6980833474,0.8926799968,0.1448078958
28548,[15],['Electronic'],0.9490325139,0.6069953378,0.2854511063,0.9636387756,0.05176836
28553,[286],['Trip-Hop'],0.9360679664,0.2224136944,0.1552634869,0.9448930937,0.1115690252
28608,[10],['Pop'],0.9706974695,0.7837275072,0.3251516127,0.95635611,0.0953026238
28802,[10],['Pop'],0.0016105702,0.432291866,0.9981445276,0.8606203213,0.1121516406
29037,"[286, 296, 400, 401]","['Trip-Hop', 'Dance', 'Chill-out', 'Bigbeat']",0.016471884,0.7959237349,0.3476796267,0.8850631718,0.0625158462
29039,"[286, 296, 400, 401]","['Trip-Hop', 'Dance', 'Chill-out', 'Bigbeat']",0.3116447155,0.8631555049,0.3616075329,0.94619674,0.1307215332
29040,"[286, 296, 400, 401]","['Trip-Hop', 'Dance', 'Chill-out', 'Bigbeat']",0.0070054543,0.7719896218,0.4940129588,0.9085951695,0.1150226331
29041,"[286, 296, 400, 401]","['Trip-Hop', 'Dance', 'Chill-out', 'Bigbeat']",0.1372822617,0.8742625858,0.2718102478,0.9036313396,0.1136209948
29042,"[286, 296, 400, 401]","['Trip-Hop', 'Dance', 'Chill-out', 'Bigbeat']",0.0045787483,0.7745751315,0.3777390729,0.4113769139,0.1085174255
29043,"[286, 296, 400, 401]","['Trip-Hop', 'Dance', 'Chill-out', 'Bigbeat']",0.2211991925,0.7291401822,0.1824435878,0.8986710194,0.1268445188
29044,"[286, 296, 400, 401]","['Trip-Hop', 'Dance', 'Chill-out', 'Bigbeat']",0.0044804223,0.7675061157,0.422473128,0.8210917823,0.1813659611
29271,[10],['Pop'],0.0110023236,0.5869171437,0.5272440576,0.2745195215,0.559191405
29480,[33],['Psych-Folk'],0.7986313687,0.6283436845,0.751641056,0.9566340279,0.1078787167
29526,"[240, 297]","['Chiptune', 'Chip Music']",0.4868923229,0.5934208041,0.9650593478,0.9719166191,0.4077644125
29528,"[240, 297]","['Chiptune', 'Chip Music']",0.0004692427,0.569605594,0.4390526549,0.8669675622,0.0578018113
29530,"[240, 297]","['Chiptune', 'Chip Music']",0.1841938972,0.5018689881,0.6513922953,0.4283208529,0.0975310422
29587,[21],['Hip-Hop'],0.5424517918,0.6399891714,0.5462259141,0.0169612512,0.3606694042
29602,[21],['Hip-Hop'],0.5658948351,0.583356852,0.6614667348,0.7617880219,0.3013066715
29816,[15],['Electronic'],0.1577614666,0.3863945758,0.3660395335,0.8954277028,0.1512156816
29961,[21],['Hip-Hop'],1.14708e-05,0.6096639347,0.63830077,0.7231374594,0.0949280987
30041,[21],['Hip-Hop'],0.0282039918,0.6720610154,0.616691262,0.8428968146,0.103214648
30043,[21],['Hip-Hop'],0.8484583839,0.6538947374,0.4933978965,0.9219420678,0.1111727201
30050,[21],['Hip-Hop'],0.5738482462,0.2826803606,0.8392290749,0.3674804859,0.5322985236
30056,[21],['Hip-Hop'],0.9689428032,0.7823156829,0.7589429261,0.9203453633,0.1237116806
30058,[21],['Hip-Hop'],0.9382282216,0.8483161742,0.8881199936,0.8797874335,0.1496921026
30059,[21],['Hip-Hop'],0.0003143805,0.666395748,0.6387105898,0.8329290451,0.0908403112
30230,[21],['Hip-Hop'],0.3280265793,0.7281715955,0.7881493882,0.0011539581,0.6731906894
30486,[10],['Pop'],0.3815119881,0.9349092579,0.4969187298,0.9051891372,0.077375267
30487,[10],['Pop'],0.5815674311,0.6633284179,0.798363922,0.6262250863,0.1284165188
30488,[10],['Pop'],0.8792145736,0.671230132,0.8081890702,0.8615936517,0.0854669807
30519,"[240, 296, 297]","['Chiptune', 'Dance', 'Chip Music']",0.000277766,0.4593425031,0.7479562028,0.7840779305,0.1219142998
30520,"[240, 296, 297]","['Chiptune', 'Dance', 'Chip Music']",0.0005118457,0.5774272373,0.7463647815,0.7158931304,0.0992508331
30521,"[240, 296, 297]","['Chiptune', 'Dance', 'Chip Music']",2.02547e-05,0.572146808,0.5881581963,0.9199892442,0.3318359593
30522,"[240, 296, 297]","['Chiptune', 'Dance', 'Chip Music']",2.67845e-05,0.6045471497,0.7931373006,0.9094766776,0.0522267908
30895,"[286, 296, 468]","['Trip-Hop', 'Dance', 'Dubstep']",0.0728989087,0.7636047666,0.3137185791,0.95400472,0.0893219255
31040,[15],['Electronic'],0.2370189461,0.674814163,0.5475571793,0.8188032977,0.0994154757
31041,[15],['Electronic'],0.3771771961,0.6902726263,0.4110270835,0.8898386735,0.1375324392
31043,[15],['Electronic'],0.3856233736,0.72033957,0.2966272014,0.6035772603,0.1148663905
31044,[15],['Electronic'],0.7743288841,0.7350940276,0.6983443871,0.4090385872,0.1000225851
31356,"[33, 94]","['Psych-Folk', 'Freak-Folk']",0.9812421577,0.2579434631,0.4658457329,0.9406212831,0.1075698915
31568,"[15, 182]","['Electronic', 'House']",0.2241078182,0.7423296656,0.5477860026,0.5838471004,0.3097377628
31999,[66],['Indie-Rock'],0.3850591745,0.7221327398,0.3915606022,0.9015276,0.1177707383
32001,[66],['Indie-Rock'],0.8023772087,0.5361251417,0.6423632548,0.922014749,0.1087987008
32075,"[12, 111]","['Rock', 'Power-Pop']",0.8471353426,0.4083884107,0.6113922888,0.9421868735,0.0997329893
32081,"[12, 111]","['Rock', 'Power-Pop']",0.6239177616,0.3297623491,0.5920742609,0.4103329188,0.0691577285
32218,[15],['Electronic'],0.266542311,0.5521793853,0.7021719598,0.883523763,0.316608218
32325,[10],['Pop'],0.9672787967,0.8211181519,0.7779337413,0.0099019125,0.3909671435
32326,[10],['Pop'],0.8338221277,0.8810943295,0.661083094,0.8965698298,0.0495131356
32327,[10],['Pop'],0.3849825542,0.5959620787,0.4631775976,0.8141232426,0.0750945853
32328,[10],['Pop'],0.9550515793,0.9014907068,0.4009089644,0.1018910261,0.1686262078
32329,[10],['Pop'],0.9811182082,0.6216574312,0.3315291793,0.9551862939,0.0754647718
32330,[10],['Pop'],0.7348235917,0.9416237601,0.1735691068,0.8454285506,0.1091780186
32331,[10],['Pop'],0.6460502483,0.7518336579,0.7671105095,0.046272459,0.0784189533
32332,[10],['Pop'],0.9929295581,0.3185454412,0.1261348821,0.9576523808,0.1077089943
32333,[10],['Pop'],0.9478605227,0.8245470258,0.4032714936,0.0323017161,0.1541095745
32334,[10],['Pop'],0.9942693852,0.7092651477,0.2655109558,0.5965434262,0.1357057916
32335,[10],['Pop'],0.0459587633,0.8415094831,0.1489980618,0.8433362116,0.0969388221
32336,[10],['Pop'],0.8514037199,0.6473031053,0.4082795951,0.0908273109,0.1638782365
32337,[10],['Pop'],0.3682963063,0.766393269,0.324961538,0.7951401278,0.0899971524
32338,[10],['Pop'],0.8167321737,0.716998735,0.2006984313,0.4536318642,0.162017665
32339,[10],['Pop'],0.4693206351,0.7835873934,0.3100114944,0.003597348,0.2029182643
32340,[10],['Pop'],0.9929612522,0.2619903574,0.1514061997,0.9655167211,0.1406207021
32433,"[240, 297]","['Chiptune', 'Chip Music']",0.8248142284,0.5661948735,0.8685423026,6.10422e-05,0.0949649284
32435,"[240, 297]","['Chiptune', 'Chip Music']",0.4714403477,0.3941237659,0.9653026402,0.9769307607,0.0954856362
32437,"[240, 297]","['Chiptune', 'Chip Music']",0.8250130759,0.546112704,0.9985625795,0.97821246,0.0641098505
32438,"[240, 297]","['Chiptune', 'Chip Music']",0.342548682,0.2411889273,0.992145409,0.9146765172,0.1003449152
32439,"[240, 297]","['Chiptune', 'Chip Music']",0.1717916055,0.0800472522,0.9877835241,0.979287439,0.0917904093
32755,[21],['Hip-Hop'],0.8472342,0.8401431863,0.5340446858,0.9259225752,0.2082905386
32756,[17],['Folk'],0.7712282422,0.6768834401,0.1486858145,0.0155713433,0.112619507
32759,[10],['Pop'],0.0941107831,0.5386268002,0.5270108197,0.2253365741,0.1214369069
32760,[10],['Pop'],0.3722088629,0.7210330575,0.610357061,0.85397476,0.0707994865
32800,"[17, 180]","['Folk', 'British Folk']",0.9835749901,0.4217239076,0.3215462556,0.9667289561,0.1087622452
32882,[21],['Hip-Hop'],0.5620893306,0.7318698795,0.7008770852,0.5432339155,0.0864370165
33064,[15],['Electronic'],0.0005761419,0.5278731422,0.8203166995,0.8513212082,0.1602274012
33067,"[2, 46, 502]","['International', 'Latin America', 'Cumbia']",0.5888486272,0.6656295662,0.6418094636,0.5867238427,0.1035829449
33068,"[2, 46, 502]","['International', 'Latin America', 'Cumbia']",0.6265692259,0.4547111354,0.541842303,0.397409781,0.2478734091
33069,"[2, 46, 502]","['International', 'Latin America', 'Cumbia']",0.6177504907,0.5336670984,0.4628861764,0.0183318446,0.1230948692
33070,"[2, 46, 502]","['International', 'Latin America', 'Cumbia']",0.694023442,0.6595298031,0.5510712302,0.9173503495,0.1181104501
33071,"[2, 46, 502]","['International', 'Latin America', 'Cumbia']",0.8597434531,0.7926563417,0.3237054332,0.7353268298,0.1324916705
33072,"[2, 46, 502]","['International', 'Latin America', 'Cumbia']",0.7195757239,0.550953608,0.7723261895,0.658540108,0.1417880619
33203,[15],['Electronic'],0.0041219375,0.3602848287,0.6729094033,0.7796406022,0.0607681067
33216,"[15, 181, 182, 236, 296, 468]","['Electronic', 'Techno', 'House', 'IDM', 'Dance', 'Dubstep']",0.5571971495,0.5971735868,0.3884341476,0.0590804107,0.0637900843
33221,"[15, 181, 182, 236, 296, 468]","['Electronic', 'Techno', 'House', 'IDM', 'Dance', 'Dubstep']",0.1976688398,0.4055885053,0.7769034717,0.8411291683,0.1047651671
33446,[17],['Folk'],0.678613601,0.4627875249,0.4265851545,0.9478362628,0.115546602
33459,[66],['Indie-Rock'],0.3509634967,0.4147073624,0.6392346496,0.6353171528,0.1112574104
33460,[66],['Indie-Rock'],0.4224645392,0.4088226175,0.312260263,0.7290150791,0.1120067585
33461,[66],['Indie-Rock'],0.4820968058,0.434749214,0.5539825101,0.9090675632,0.1167428901
33465,[66],['Indie-Rock'],0.0206458387,0.6110850278,0.3651734281,0.9464608656,0.1168000311
33538,[12],['Rock'],0.8522368806,0.3791865581,0.6197933961,0.2941241819,0.9233031792
34147,[17],['Folk'],0.879085914,0.288672427,0.0897045181,0.9661151503,0.6143439446
34167,[21],['Hip-Hop'],0.6866238894,0.7625793436,0.509296551,4.73e-08,0.0507570332
34484,[17],['Folk'],0.6414093933,0.4562699608,0.2553562979,0.7262588662,0.0775991358
34511,[10],['Pop'],0.6738384617,0.5278409543,0.4011149411,0.9707347637,0.203703716
35184,"[10, 362]","['Pop', 'Synth Pop']",0.0154136886,0.6284542535,0.2770751262,0.0109271672,0.1045859177
35296,"[15, 468]","['Electronic', 'Dubstep']",0.9271659059,0.4472337936,0.5297246355,0.9457056091,0.111665274
35299,"[15, 468]","['Electronic', 'Dubstep']",0.0001245545,0.6825022068,0.5131390379,0.9236190225,0.0968140787
35527,[12],['Rock'],0.2142466473,0.6762990347,0.8332741762,0.9121833295,0.2450557405
35534,[12],['Rock'],0.7454651702,0.6145342362,0.8861883226,0.8657785914,0.0645260309
35535,[12],['Rock'],0.8711531802,0.3844374737,0.6924835531,0.2541044876,0.0896922812
35537,[12],['Rock'],0.7475965462,0.560721759,0.9028586045,0.9226413538,0.1325368311
35539,[12],['Rock'],0.5666087618,0.7571172125,0.6943706791,0.8544420084,0.0813342614
35541,[12],['Rock'],0.1939585985,0.4633050451,0.3822190882,0.50360287,0.1901658565
35543,[12],['Rock'],0.7370651904,0.5716232495,0.6588626842,0.6199140197,0.1817786669
35545,"[10, 362]","['Pop', 'Synth Pop']",0.5120835286,0.7255582247,0.0704172479,0.7764996789,0.1327574223
35549,"[10, 362]","['Pop', 'Synth Pop']",0.3617322206,0.6847611501,0.3362712019,0.9121021253,0.1113830753
35550,"[10, 362]","['Pop', 'Synth Pop']",0.3223548996,0.5978273491,0.3167358133,0.9213154656,0.118968412
35571,"[58, 113]","['Psych-Rock', 'Space-Rock']",0.0208162908,0.3866813167,0.6121091516,0.8929477389,0.0493821069
35608,[10],['Pop'],0.6885638171,0.6672256599,0.420695177,1.2428e-06,0.0671831108
35734,[33],['Psych-Folk'],0.9266089348,0.3916211411,0.2519094946,2.66e-08,0.1298075839
36096,[15],['Electronic'],0.007969416,0.7287577607,0.5301758576,0.3062301338,0.0959361914
36097,[15],['Electronic'],0.1286658919,0.8781430595,0.6037260645,0.9125332182,0.1003816974
36099,[15],['Electronic'],8.83228e-05,0.614838565,0.7002686022,0.9424330364,0.08550249
36302,"[21, 100]","['Hip-Hop', 'Alternative Hip-Hop']",0.2963149229,0.8895275086,0.2325815401,0.9322330611,0.1111587719
36304,[21],['Hip-Hop'],0.6033155757,0.576391996,0.7980233924,0.9014547694,0.0904164485
36322,[17],['Folk'],0.9087751017,0.7366046938,0.4642974551,0.9437833656,0.1072918255
36333,[17],['Folk'],0.9610053766,0.6430079752,0.3181348615,0.9663312564,0.129187304
36371,[10],['Pop'],0.2824487483,0.6220155848,0.7532899034,0.5562347823,0.0731449723
36380,"[15, 491]","['Electronic', 'Skweee']",0.0888409578,0.4503285953,0.7815080575,0.8808575981,0.2150967258
36388,[10],['Pop'],0.057187169,0.6107503496,0.598624305,0.8227291659,0.1029447972
36428,[15],['Electronic'],0.053144746,0.7938041277,0.4178569435,0.8577443634,0.1093616112
36435,[15],['Electronic'],0.1816749034,0.7057426736,0.6692345463,0.6564574779,0.1333294217
36481,[66],['Indie-Rock'],0.4598563159,0.3306495975,0.8847609289,0.9018684735,0.09668541
36526,[66],['Indie-Rock'],0.7489534738,0.3945770193,0.653424928,0.5227687134,0.1135722979
36614,"[10, 362]","['Pop', 'Synth Pop']",0.9764797753,0.6123679134,0.3952545975,0.9037845822,0.1112906163
36615,"[10, 362]","['Pop', 'Synth Pop']",0.3437557205,0.6255246585,0.4481432785,1.9009e-06,0.0858647243
36616,"[10, 362]","['Pop', 'Synth Pop']",0.9482742771,0.6199427349,0.2373767314,0.0022835257,0.1688362544
36618,"[10, 362]","['Pop', 'Synth Pop']",0.9370687651,0.5234767527,0.4584708207,0.8920562617,0.1194284125
36643,"[10, 362]","['Pop', 'Synth Pop']",0.9863953345,0.8261659132,0.0974435284,0.2330931454,0.2948784779
36959,"[10, 362]","['Pop', 'Synth Pop']",0.6278672005,0.5889229259,0.1566511982,0.086332564,0.0863516289
36961,"[10, 362]","['Pop', 'Synth Pop']",0.4568628836,0.6254658441,0.3991330048,0.937749082,0.122200486
36965,"[10, 362]","['Pop', 'Synth Pop']",6.1706e-06,0.5663925527,0.1680526674,0.8836076867,0.0992044723
36966,"[10, 362]","['Pop', 'Synth Pop']",0.350058592,0.7473112845,0.2987587164,0.1229267175,0.0479095942
36983,[21],['Hip-Hop'],0.1367420681,0.7588263546,0.6494560887,0.9468814739,0.1068351921
36984,[21],['Hip-Hop'],0.9075293478,0.83501414,0.4052312864,0.9268984157,0.1115693094
36985,[21],['Hip-Hop'],0.1200342239,0.7039654691,0.335540937,0.9721369666,0.1116381394
36986,[21],['Hip-Hop'],0.048258267,0.7845643948,0.4894532055,0.9728700043,0.1061853081
36987,[21],['Hip-Hop'],0.9430277551,0.516776655,0.1141570309,0.963264314,0.1138413951
36988,[21],['Hip-Hop'],1.48458e-05,0.6406864013,0.42651975,0.9181470868,0.0795675266
36990,[21],['Hip-Hop'],0.9471677267,0.4079189786,0.4709064987,0.9826349805,0.1138002682
36992,[21],['Hip-Hop'],0.0110465137,0.7336082154,0.9056756441,0.9335217407,0.1118734507
36994,[21],['Hip-Hop'],0.1270305041,0.8087203109,0.4126069325,0.9527070082,0.1093798035
36997,[21],['Hip-Hop'],0.7779454891,0.9070602884,0.3429425297,0.6770292135,0.1030980808
36998,[15],['Electronic'],0.0037822986,0.7487339574,0.6119147726,0.7369062827,0.0734111566
37111,[18],['Soundtrack'],0.955636819,0.531271211,0.1885084231,0.8865561912,0.0552209495
37113,[18],['Soundtrack'],0.9517974119,0.4982899949,0.819655234,0.9616162117,0.3338959017
37131,"[15, 240, 296]","['Electronic', 'Chiptune', 'Dance']",0.1214617897,0.6451947177,0.8751995523,0.6103947155,0.3882968779
37147,[31],['Metal'],0.0132779778,0.2988310895,0.5378262451,0.0599701229,0.3452522402
37416,"[21, 539]","['Hip-Hop', 'Rap']",0.3921093944,0.8691361814,0.5679009552,0.118779241,0.2141697055
37417,"[21, 539]","['Hip-Hop', 'Rap']",0.0737488138,0.4255273294,0.8894557106,0.0619032064,0.7152986978
37423,"[21, 539]","['Hip-Hop', 'Rap']",0.1600347021,0.394037451,0.7150033677,0.0007059271,0.1214451473
37725,[58],['Psych-Rock'],0.9402233628,0.0791258381,0.1719457807,0.9325304612,0.7001017514
37727,[58],['Psych-Rock'],0.5544733038,0.2082918654,0.5919670995,0.9151755205,0.1331014492
37730,[58],['Psych-Rock'],0.5051834459,0.3428965763,0.4757973583,0.9476406089,0.1018684274
37731,[58],['Psych-Rock'],0.9435186199,0.1105617046,0.1970402999,0.9447185203,0.1897102837
37859,[58],['Psych-Rock'],0.0010593473,0.2745476552,0.7974922835,0.9138502426,0.0802111322
37920,"[240, 297]","['Chiptune', 'Chip Music']",0.2736346747,0.4201114869,0.9987975888,0.9702079065,0.491587482
38399,[17],['Folk'],0.9494418973,0.2234483176,0.1491310923,0.9576791065,0.379393284
38435,[58],['Psych-Rock'],2.06211e-05,0.2317653811,0.266845452,0.8221481444,0.1164439994
38522,"[12, 25, 88]","['Rock', 'Punk', 'New Wave']",0.0007610473,0.1420455672,0.6480921004,0.9227116776,0.1231815828
38775,"[2, 177]","['International', 'Celtic']",0.977080969,0.4654563763,0.4214802158,0.9168585062,0.0863751469
38776,"[2, 177]","['International', 'Celtic']",0.981647547,0.2626312008,0.7159460442,0.8630594892,0.2916764248
38777,"[2, 177]","['International', 'Celtic']",0.9767218904,0.4210468345,0.1908717088,0.0860059867,0.1038667588
38778,"[2, 177]","['International', 'Celtic']",0.9863211583,0.5045755235,0.4564282111,0.9179369955,0.1218424923
38779,"[2, 177]","['International', 'Celtic']",0.9614913532,0.5416553714,0.3404580828,0.8439985717,0.114925356
38780,"[2, 177]","['International', 'Celtic']",0.9415429356,0.2409845556,0.68939957,0.8774481892,0.3235307449
38781,"[2, 177]","['International', 'Celtic']",0.961226988,0.6994170302,0.6918910097,0.8832981254,0.1568514822
38782,"[2, 177]","['International', 'Celtic']",0.9922240292,0.2626187568,0.2157943684,0.828832664,0.0864495987
38783,"[2, 177]","['International', 'Celtic']",0.9606337139,0.50823447,0.4220321572,0.9046485187,0.1711797148
38784,"[2, 177]","['International', 'Celtic']",0.9866402155,0.4462414058,0.5563874558,0.891998495,0.0997590547
38785,"[2, 177]","['International', 'Celtic']",0.9687453762,0.2561793686,0.285077206,0.5002059537,0.3528410758
38961,[10],['Pop'],0.0797375266,0.4885947763,0.7204946174,0.9201620982,0.4489423194
39291,"[15, 296]","['Electronic', 'Dance']",0.0119176346,0.8624774525,0.4364323515,0.8681149399,0.1117180157
39298,[12],['Rock'],0.047823415,0.3166825969,0.6848232595,0.8136176405,0.0742409448
39357,"[2, 79]","['International', 'Reggae - Dub']",0.0422032463,0.6424162933,0.5102356418,0.8756476924,0.1043978398
39359,[12],['Rock'],0.4115706811,0.4866161822,0.2890372793,0.9286531305,0.092521841
39488,[17],['Folk'],0.8451532933,0.7443072892,0.608638563,0.8810559076,0.0957334763
39605,"[15, 182]","['Electronic', 'House']",0.0179150144,0.8573931314,0.5005356297,0.87028234,0.1308959966
39607,"[15, 182]","['Electronic', 'House']",0.0856185823,0.8425713708,0.7255742217,0.937893404,0.103838623
40133,"[31, 90, 361]","['Metal', 'Sludge', 'Thrash']",0.0009819724,0.2889558787,0.5342096503,0.9125483942,0.080455586
40134,"[31, 90, 361]","['Metal', 'Sludge', 'Thrash']",0.0001755425,0.2653504317,0.5724109469,0.8444013688,0.1512651079
40229,[17],['Folk'],0.9783779993,0.53975449,0.4413884514,0.9404765781,0.107304486
40230,[17],['Folk'],0.9851382555,0.1156239645,0.4478721943,0.9536777702,0.1373045668
40231,[17],['Folk'],0.9957964501,0.5680176949,0.4212247664,0.9722659997,0.2237026969
40232,[17],['Folk'],0.9957084721,0.1129852841,0.3795284073,0.9728700043,0.1219625373
40233,[17],['Folk'],0.9310080445,0.3426446239,0.4694148731,0.935551036,0.1430281006
40235,[17],['Folk'],0.9271283568,0.1695881306,0.5347408715,0.7987062658,0.1691753767
40236,[17],['Folk'],0.9927366351,0.3732406777,0.3015678926,0.9475828839,0.1612127732
40237,[17],['Folk'],0.9913538048,0.5450233441,0.2330809006,2.9e-09,0.1613384314
40238,[17],['Folk'],0.9565345852,0.2040730306,0.0349508807,0.9154619762,0.0864398762
40239,[17],['Folk'],0.7718648154,0.4163870496,0.3360001722,0.9292622675,0.104841324
40240,[17],['Folk'],0.7095431002,0.3965799881,0.3398661516,0.908586248,0.3184973093
40241,[17],['Folk'],0.9902932728,0.321279611,0.3465112739,0.9332840179,0.1204074646
40242,[17],['Folk'],0.8542175546,0.4402381576,0.5371723468,0.9882278374,0.1487384245
40243,[17],['Folk'],0.9194794363,0.3944392653,0.2648927991,0.7809890015,0.1800948701
40244,[17],['Folk'],0.6885884785,0.450773222,0.4459863125,0.9795442351,0.1787717149
40245,[17],['Folk'],0.9357661559,0.3651485354,0.3471217365,0.8960188279,0.1149685578
