track_id,acousticness,danceability,energy,instrumentalness,liveness,mel_path
12526,0.1356387864,0.7209619324,0.5826638015,0.8416863947,0.1061241673,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12526.npy
12527,0.5198080736,0.6730733287,0.2574782858,0.8536964333,0.1002319741,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12527.npy
12530,0.3186481632,0.4609126382,0.398087432,0.9444670948,0.1361180824,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12530.npy
12531,0.7454794841,0.6896168541,0.4658254269,7.841e-07,0.0907444382,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12531.npy
12532,0.9172405845,0.764565992,0.4620128857,0.9524461773,0.1223739497,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12532.npy
12537,0.3354136141,0.440933717,0.3809031845,0.8558023506,0.1945671158,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12537.npy
12551,0.9248362112,0.6126259252,0.2133469253,0.6245422802,0.0941137966,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12551.npy
12985,0.8008456589,0.4808625254,0.330988861,0.0809286719,0.1294147501,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12985.npy
12986,0.8506811325,0.5096124863,0.2650684048,0.0563531429,0.1163068461,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/12986.npy
13191,0.9661073208,0.5751108974,0.1498959283,0.4028291652,0.1267705653,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13191.npy
13197,0.7124407824,0.525856479,0.1672363262,0.3096825518,0.1113103049,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13197.npy
13199,0.0765757524,0.6224166802,0.403015198,0.9374753716,0.4101091671,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13199.npy
13201,0.2527715335,0.6506403521,0.3797654874,0.5583728543,0.0879976241,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13201.npy
13218,0.1333159604,0.6242300327,0.1810963124,0.9104362902,0.1660602547,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13218.npy
13220,6.24891e-05,0.5525332223,0.5064044458,0.7598634571,0.185287502,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13220.npy
13328,0.6680817008,0.5744195852,0.6461903422,0.3924535721,0.2584410292,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13328.npy
13362,0.0115683003,0.6667185647,0.2965866757,0.8689246279,0.0923431229,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13362.npy
13378,0.668785616,0.7997681253,0.5368466966,0.4501254365,0.1040827309,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13378.npy
13474,0.8804302731,0.6634015644,0.5333815593,0.7771995777,0.1030254086,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13474.npy
13556,0.0312390472,0.5913065306,0.5536465336,0.0005770495,0.1734964395,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13556.npy
13561,0.4215960238,0.712685212,0.4396946428,2.44629e-05,0.1402926906,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13561.npy
13562,0.0094309586,0.6861125136,0.5522799487,0.8535065426,0.2267909188,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13562.npy
13566,0.3974749405,0.7124683474,0.2624282074,0.0041829609,0.2889733548,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13566.npy
13591,0.9217961927,0.762777792,0.4791873553,0.0533897002,0.1337704368,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13591.npy
13596,5.38618e-05,0.4529751744,0.4169794095,0.771973211,0.1080016502,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13596.npy
13666,0.3258822309,0.5127055731,0.7099950616,0.9127534688,0.5022967569,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13666.npy
13668,0.0083111503,0.5610991451,0.2927917864,0.7780502871,0.0831936188,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13668.npy
13670,0.8786733659,0.683980829,0.5494122861,9.29187e-05,0.0651842414,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13670.npy
13735,0.7690456139,0.3242227505,0.6004424348,1.5153e-06,0.1135982094,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13735.npy
13747,0.3805746639,0.4378545102,0.8521456467,4e-10,0.3279680821,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13747.npy
13748,0.2211352965,0.4831372701,0.8626700429,3.209e-07,0.1632646275,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13748.npy
13749,0.6907988444,0.4369947663,0.8895635305,0.0,0.3160919899,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13749.npy
13767,0.2638132759,0.4712512934,0.4445628622,1.81e-06,0.25129436,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13767.npy
13768,0.3372348297,0.6790400226,0.4453594025,0.0001814761,0.1283768018,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13768.npy
13927,0.8846120165,0.6308724692,0.3791991746,0.2006170779,0.0976801453,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13927.npy
13928,0.968461696,0.4098646194,0.3623579708,0.4248895705,0.10391655,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13928.npy
13929,0.9614629317,0.3892622554,0.0858826706,0.0001215484,0.1081020964,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13929.npy
13930,0.810056698,0.648931489,0.7294484849,0.8194576219,0.1294346023,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/13930.npy
14344,0.0369038664,0.6276122921,0.2029799896,0.9292586084,0.0768478147,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14344.npy
14358,0.025280003,0.8056083003,0.6025825277,0.9162396427,0.0613217074,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14358.npy
14363,0.0839070342,0.8207490946,0.7364503194,0.9086951353,0.0882254824,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14363.npy
14365,0.0899911303,0.7418334148,0.4612788638,0.8913030496,0.1177679869,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14365.npy
14386,0.0727370613,0.6839096107,0.5139434067,0.0172515696,0.1680788635,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14386.npy
14391,0.0109928189,0.6421947448,0.4501243286,0.0380153459,0.2205411251,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14391.npy
14538,0.9442715696,0.4599443229,0.5236104106,0.8997652716,0.106044664,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14538.npy
14539,0.9914314166,0.250858506,0.7364446097,0.9246075946,0.3487249488,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14539.npy
14541,0.9781878927,0.6844208005,0.5658445185,0.1325520896,0.1132629158,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14541.npy
14542,0.972145137,0.5726878431,0.6095254148,0.7058416656,0.0942054487,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14542.npy
14568,0.9948268892,0.5496990676,0.6127986616,0.9536202475,0.104199863,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14568.npy
14569,0.9889851074,0.55867913,0.22731642,0.9579333819,0.0827729659,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14569.npy
14570,0.9943762553,0.2336131429,0.0017436036,0.7278338348,0.3813704814,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14570.npy
14571,0.9957403387,0.7406531631,0.5375216312,0.9507431831,0.0895684841,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14571.npy
14576,0.9801693643,0.8232739094,0.173511595,0.9272701888,0.1048364009,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14576.npy
14577,0.9736370949,0.4323381481,0.397975513,0.9621992035,0.1101352697,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14577.npy
14578,0.994661205,0.5301277484,0.3299114845,0.9683245291,0.1164867438,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14578.npy
14579,0.9941132863,0.7558218238,0.2802326498,0.9545754262,0.0742475449,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14579.npy
14580,0.8127328256,0.3413675813,0.8779378016,0.9097200449,0.5027717751,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14580.npy
14581,0.9938270175,0.6921826333,0.0391112836,0.9498603753,0.1096870638,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14581.npy
14583,0.9912306678,0.7278153312,0.7333425316,0.9504903217,0.1387519619,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14583.npy
14584,0.9710266185,0.4729641257,0.1178625156,0.9679459428,0.1238713962,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14584.npy
14585,0.9924246804,0.5701787865,0.5339827617,0.9432522938,0.3310308252,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14585.npy
14586,0.9899375525,0.54620394,0.0492936732,0.7034724221,0.292434405,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14586.npy
14588,0.5097014172,0.4282222099,0.834016893,0.9066610205,0.5938111903,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14588.npy
14589,0.619038184,0.5408319463,0.3031245992,0.9088964489,0.1213908823,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14589.npy
14590,0.9902347231,0.5375137342,0.3893520752,0.5618506363,0.0948047128,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14590.npy
14653,0.6224992276,0.6929859925,0.6610260252,0.9052107812,0.3135003308,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14653.npy
14733,0.7276457459,0.2997518414,0.7021224145,0.5292046116,0.9238058993,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14733.npy
14734,0.6658074048,0.2921163817,0.661369814,0.6457028105,0.1542322086,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14734.npy
14735,0.3627313236,0.3833517666,0.5860986729,0.3753829526,0.2755481262,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14735.npy
14736,0.2322002876,0.4626820204,0.5664738951,0.6710581967,0.0841808756,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14736.npy
14737,0.2376813901,0.432604559,0.5477720707,0.3621770261,0.5067982024,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14737.npy
14738,0.7916924805,0.5567518749,0.563519138,0.8540129845,0.1090325963,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14738.npy
14739,0.6109727577,0.4639397648,0.5922815974,0.864863107,0.1938398828,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14739.npy
14740,0.7827446676,0.3564478782,0.5909456738,0.9134695048,0.6703779063,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14740.npy
14741,0.3479098207,0.601866379,0.5647099745,0.8780081296,0.582797342,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14741.npy
14742,0.6582379455,0.4884634048,0.7253259647,0.0961005675,0.6955081921,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14742.npy
14743,0.3661073716,0.5035043308,0.5428690467,0.1104446805,0.6603518306,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14743.npy
14744,0.6527170894,0.369429271,0.7155498655,0.5645866346,0.6835889406,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14744.npy
14745,0.9399236684,0.3245984081,0.4985683118,0.1739895275,0.1125466757,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14745.npy
14869,2.87537e-05,0.5427369631,0.5003709539,0.9200872347,0.0752198058,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/14869.npy
15210,0.2527454717,0.2981333229,0.6417954576,0.0029658267,0.1473243323,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/15210.npy
16155,0.4600122066,0.7073129183,0.5467826646,0.7940243488,0.1068000056,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16155.npy
16158,0.9875356322,0.4543062331,0.0863229645,0.9160467427,0.1397577661,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16158.npy
16162,0.0079947708,0.800172654,0.3676289396,0.8969743124,0.1419642185,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16162.npy
16163,0.3287824046,0.601979182,0.3777431156,0.0007124718,0.1757818451,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16163.npy
16334,0.7929707122,0.2786340502,0.4872018857,0.894284392,0.3184988835,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16334.npy
16337,0.9800897961,0.6522198189,0.1656916419,0.5288952719,0.1085298592,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16337.npy
16338,0.8965171469,0.7317133879,0.2060829697,0.8009020991,0.1655312572,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16338.npy
16339,0.8531974568,0.7504557928,0.3662841304,0.8674348831,0.086898172,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16339.npy
16340,0.8782942106,0.7297003516,0.3724784728,0.7718840464,0.195930534,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16340.npy
16354,0.9167221452,0.2608945449,0.2046624654,0.2090022662,0.1061152687,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16354.npy
16819,0.9707917792,0.3309651592,0.8516879605,0.9320123933,0.0864958086,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16819.npy
16820,0.9831937449,0.5605490605,0.8962841968,0.9627837859,0.0998126585,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16820.npy
16821,0.9401030004,0.4407446526,0.6710414959,0.9689105295,0.080300731,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16821.npy
16822,0.5274395777,0.4999770296,0.4452749399,0.8828808323,0.1021683211,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16822.npy
16878,0.9606012849,0.5961332083,0.7660934523,0.8293632271,0.1240017648,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16878.npy
16879,0.4437346646,0.75790119,0.7466936626,0.8985255189,0.095410332,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16879.npy
16880,0.2250545184,0.5007935955,0.6016064883,0.7756921781,0.157269678,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/16880.npy
17132,0.8005964103,0.5545034608,0.5995602812,0.1740651567,0.4304484667,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17132.npy
17462,0.8940059396,0.5757735752,0.2110639933,0.8468605807,0.1115676843,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17462.npy
17491,0.8774470384,0.5639990629,0.4697717871,0.0124895142,0.7139760112,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17491.npy
17496,0.3951342656,0.5193963338,0.181637945,0.7412245829,0.1055171713,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17496.npy
17499,0.3012620159,0.7493421051,0.3115511449,0.8722446297,0.1130025058,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17499.npy
17500,0.8271364227,0.6353711524,0.4710026898,4.0825e-05,0.3434370046,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17500.npy
17588,0.8521152049,,0.6080093111,0.8846793654,0.0995235946,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17588.npy
17631,0.9411403109,0.4436359846,0.5500664257,0.1401465136,0.1156836638,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17631.npy
17632,0.7527029701,0.4045518389,0.5153245512,0.0335023731,0.1804096681,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17632.npy
17633,0.7633295783,0.6071116098,0.6358520996,0.9238582642,0.0837560283,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17633.npy
17634,0.9701292823,0.4122222637,0.5765773527,0.1756076249,0.1223214468,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17634.npy
17635,0.8334470466,0.5041186421,0.5776015753,0.7543817719,0.1559095029,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17635.npy
17636,0.8618158582,0.5468820269,0.4962728663,0.1446681923,0.6078827924,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17636.npy
17637,0.963946432,0.4659031413,0.4855401858,0.1354298322,0.9483699166,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17637.npy
17782,0.1100413549,0.6576933764,0.6983211793,0.2514573339,0.0953450358,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17782.npy
17884,0.0232691698,0.4315569942,0.8912399205,0.6083563579,0.2726286696,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/17884.npy
18159,0.935345448,0.5179355083,0.4941789836,0.8076411151,0.1226131246,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/18159.npy
18197,0.9514545271,0.4046077618,0.6779928046,0.9717516332,0.1000803316,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/18197.npy
18607,0.9856355313,0.3851650028,0.6329563025,0.9693799033,0.1478750674,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/18607.npy
18611,0.8427618004,0.331685639,0.6191765799,0.9728700043,0.0829905576,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/18611.npy
19073,0.9270624195,0.5725892164,0.0156739208,0.1244524206,0.1108362481,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19073.npy
19074,0.9462650126,0.5977639137,0.2413184523,0.8691777831,0.1150230667,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19074.npy
19425,0.0023832142,0.6161481181,0.4949884702,0.8715972453,0.0827426626,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19425.npy
19438,0.0737360078,0.7651846141,0.4109888449,0.9303950108,0.0689765429,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19438.npy
19439,0.7158045744,0.6015724736,0.5395074847,0.8206969004,0.1286125255,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19439.npy
19441,0.119963177,0.5344576058,0.4223139781,0.7967178653,0.1070062228,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19441.npy
19442,0.7961993483,0.7024901972,0.2850328711,0.0141475685,0.0717284,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19442.npy
19673,0.9278848597,0.4013209567,0.4296130166,0.8406469925,0.6460905241,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19673.npy
19674,0.9341479096,0.7803871476,0.1488993614,0.9070046411,0.0948153284,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19674.npy
19707,0.7191837471,0.46173505,0.4184596088,0.9660686081,0.1050328494,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19707.npy
19708,0.8432392108,0.2804676187,0.2184881027,0.5100014323,0.094103236,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19708.npy
19729,0.1587987516,0.4029586241,0.7239397927,0.5557266972,0.044101736,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19729.npy
19758,0.9635817503,0.6071686454,0.2876608425,0.7472403407,0.6955685943,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19758.npy
19759,0.8360998936,0.6950610219,0.3881959536,0.3711306941,0.4982641647,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19759.npy
19760,0.90421391,0.561500262,0.3471370116,0.6932459245,0.2494679341,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/19760.npy
20050,0.1512461684,0.6193475354,0.5694397626,0.0386913843,0.0848370293,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20050.npy
20361,0.9899417009,0.6990057597,0.3681309764,0.8713433718,0.2138482116,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20361.npy
20362,0.9744831386,0.5984104006,0.4430364696,0.9639001792,0.148197822,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20362.npy
20364,0.9510683117,0.3896572046,0.4027377562,0.6775491555,0.5438078741,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20364.npy
20365,0.1327549644,0.7043558741,0.7242221204,0.6159058441,0.043232559,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20365.npy
20366,0.9281081713,0.8135619125,0.2584712002,0.4165372036,0.0841179446,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20366.npy
20369,0.9430250279,0.6832145207,0.2430309068,0.2056600789,0.0351627001,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20369.npy
20372,0.9903632095,0.8301001884,0.8820583323,0.8873220035,0.0924303729,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20372.npy
20373,0.9701446097,0.4687485547,0.6812675614,0.8135051412,0.2852709641,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20373.npy
20374,0.9957964501,0.4913521585,0.9248503331,0.96444087,0.264776695,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20374.npy
20375,0.9894990924,0.1298935415,0.4337237571,0.6726361981,0.181919262,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20375.npy
20376,0.9776222689,0.470960106,0.6165579065,0.9563104688,0.7152261723,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20376.npy
20469,0.9585091787,0.7174827665,0.7591585051,0.3285494623,0.111719131,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20469.npy
20667,0.3272959463,0.7476129359,0.9467880645,0.8086372835,0.1074033,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/20667.npy
21087,0.9766397218,0.4928859719,0.1004985696,0.812538885,0.0782827084,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/21087.npy
21228,0.5615157934,0.7015485137,0.6952660328,0.1263183698,0.1049977077,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/21228.npy
21231,0.7506377056,0.6024512472,0.5478502937,0.0273189851,0.2958689751,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/21231.npy
21232,0.4315742842,0.416715362,0.6650644279,0.140144683,0.1497724911,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/21232.npy
21422,0.0032974392,0.7703238872,0.9120969915,0.8705211216,0.165451109,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/21422.npy
21859,0.6611391852,0.1607135631,0.7205695586,0.9596770164,0.1317748669,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/21859.npy
21860,0.9243922345,0.258347732,0.4303815023,0.9570315505,0.1072858875,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/21860.npy
22088,0.3899687856,0.5967416909,0.5014581767,0.0216637276,0.0974151465,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/22088.npy
22093,0.9525120307,0.3233914792,0.1930163624,0.6832779358,0.1108890658,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/22093.npy
22094,0.2392253936,0.6396543611,0.5658366349,6.224e-06,0.1131579875,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/22094.npy
22097,0.9847978659,0.5725494845,0.1657327826,0.0447359054,0.3073279409,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/22097.npy
22295,0.0024353762,0.8462702027,0.102894703,0.9252633458,0.0853089938,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/22295.npy
22296,0.232587546,0.8768200604,0.551867574,0.0430994919,0.1006951996,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/22296.npy
23010,0.0687208895,0.5486904473,0.7934750704,0.8929428947,0.1142633495,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23010.npy
23013,0.0192077596,0.7590432984,0.8266314953,0.8728857882,0.068605738,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23013.npy
23014,0.9843296315,0.483131261,0.4428986095,0.6250604028,0.0836054836,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23014.npy
23015,0.6414601056,0.7425926146,0.4583846703,0.0366252941,0.0978015946,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23015.npy
23016,0.9339614353,0.5066828597,0.3775093947,0.9547302434,0.0964510674,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23016.npy
23037,0.9658342722,0.4848696694,0.2064291161,0.6199579835,0.1935666394,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23037.npy
23039,0.1833626435,0.6416162639,0.3867208701,0.6966681457,0.080962482,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23039.npy
23041,0.8827261098,0.5211012716,0.5880185922,0.9481351431,0.1609120316,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23041.npy
23155,0.979757915,0.3367950084,0.2915401598,0.9173830276,0.193907167,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23155.npy
23156,0.9797665338,0.5865970671,0.6745481378,0.9367922904,0.1044714315,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23156.npy
23172,0.5951869742,0.6549824654,0.9403640384,0.9033956067,0.1330922375,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23172.npy
23355,0.0034935317,0.7015023973,0.7694869572,0.8493633747,0.4085340606,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23355.npy
23371,0.3056730835,0.1877697832,0.4375077781,0.3581743926,0.0989177512,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23371.npy
23505,0.1377652764,0.8547909094,0.748253961,0.8463743626,0.115238251,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23505.npy
23862,0.6260141822,0.7543224442,0.9065267989,0.853019119,0.0983604824,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/23862.npy
24421,0.2237565053,0.3842804638,0.4571538428,0.9722682776,0.1228692943,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24421.npy
24422,0.8976251215,0.7983761989,0.3341643947,0.9571607484,0.1163906973,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24422.npy
24423,0.0512335069,0.2308572772,0.6245702069,0.936658328,0.1348475107,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24423.npy
24424,0.0016894776,0.5929246887,0.8541304628,0.9728700043,0.1111184405,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24424.npy
24425,0.0657595364,0.7865321849,0.3089711341,0.8102983723,0.1114865065,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24425.npy
24426,0.5948793705,0.5048607444,0.7588727985,0.9728700043,0.1099998148,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24426.npy
24427,0.0014981507,0.4850441736,0.5107370547,0.9298281893,0.1144415421,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24427.npy
24428,0.0001069496,0.6584891513,0.6384819572,0.8692775397,0.0861955526,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24428.npy
24429,0.0360553886,0.6234534961,0.8999456678,0.7871922529,0.1165364829,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24429.npy
24430,0.4052319619,0.5798944435,0.6587016916,0.9236455466,0.1297501406,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24430.npy
24431,0.8202251061,0.6263635265,0.3666858468,0.9688379246,0.1105535923,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24431.npy
24432,4.48883e-05,0.585685452,0.3346681053,0.9451727421,0.1220357993,C:/Users/OZBERK/Desktop/traffic-music/music/fma/mels/24432.npy
